date,month,commodity,market,mandi_avg,observed_price,transport_issue,weather_impact,is_anomaly,commodity_id,market_id
2025-10-17,10,Milk,INA Market,66.17,68.51,0,0,0,0,3
2024-09-28,9,Sugar,INA Market,40.6,113.91,0,0,1,3,3
2023-03-23,3,Potato,Daryaganj,23.87,25.74,0,0,0,2,1
2025-06-13,6,Onion,Azadpur,31.51,31.71,0,0,0,1,0
2025-06-17,6,Milk,INA Market,71.78,72.2,0,0,0,0,3
2024-12-08,12,Milk,INA Market,70.58,86.98,1,0,0,0,3
2021-02-01,2,Potato,Azadpur,23.03,24.21,0,0,0,2,0
2025-12-03,12,Sugar,INA Market,46.67,52.82,0,0,0,3,3
2024-03-15,3,Onion,Keshopur,37.13,48.28,0,1,0,1,4
2023-11-19,11,Sugar,INA Market,44.66,49.45,0,0,0,3,3
2023-03-24,3,Potato,Okhla,24.61,24.93,0,0,0,2,5
2022-03-24,3,Tomato,Ghazipur,43.91,49.26,0,0,0,4,2
2024-04-23,4,Onion,Daryaganj,33.93,34.03,0,0,0,1,1
2024-05-26,5,Sugar,Daryaganj,47.66,51.91,0,0,0,3,1
2024-03-14,3,Potato,Ghazipur,23.51,47.07,0,0,1,2,2
2023-12-25,12,Onion,Keshopur,33.22,35.6,0,0,0,1,4
2022-04-29,4,Onion,Rohini,33.83,34.56,0,0,0,1,6
2024-09-30,9,Potato,Azadpur,26.27,27.83,0,0,0,2,0
2024-12-11,12,Potato,Daryaganj,22.57,30.08,0,1,0,2,1
2024-01-18,1,Sugar,Rohini,43.11,44.59,0,0,0,3,6
2025-10-11,10,Potato,Keshopur,25.37,25.91,0,0,0,2,4
2023-03-09,3,Tomato,Okhla,42.63,46.91,0,0,0,4,5
2022-07-27,7,Milk,INA Market,62.74,71.69,1,0,0,0,3
2025-07-05,7,Potato,Ghazipur,22.64,25.23,0,0,0,2,2
2022-11-24,11,Tomato,Rohini,36.62,38.78,1,0,0,4,6
2023-06-20,6,Onion,Daryaganj,37.82,37.9,0,0,0,1,1
2025-12-22,12,Sugar,Azadpur,46.64,50.17,0,0,0,3,0
2021-02-11,2,Potato,Rohini,25.98,26.13,0,0,0,2,6
2024-01-16,1,Onion,Okhla,38.04,112.96,0,0,1,1,5
2023-03-02,3,Potato,INA Market,25.47,25.59,0,0,0,2,3
2023-10-23,10,Milk,Ghazipur,63.05,68.06,0,0,0,0,2
2022-07-09,7,Sugar,Rohini,46.75,63.28,1,0,0,3,6
2024-08-25,8,Sugar,Daryaganj,43.26,45.99,0,0,0,3,1
2022-11-20,11,Milk,Daryaganj,64.42,66.44,0,0,0,0,1
2025-11-10,11,Tomato,Keshopur,41.91,49.08,1,0,0,4,4
2021-12-29,12,Sugar,Keshopur,47.92,89.89,0,0,1,3,4
2025-07-17,7,Onion,INA Market,31.77,34.94,0,0,0,1,3
2024-08-05,8,Onion,Okhla,37.14,63.66,0,0,1,1,5
2021-07-16,7,Onion,Rohini,36.25,47.08,1,0,0,1,6
2023-03-02,3,Potato,INA Market,22.74,25.41,0,0,0,2,3
2023-02-21,2,Sugar,Okhla,43.16,43.22,0,0,0,3,5
2022-09-17,9,Tomato,Okhla,97.77,109.18,0,0,0,4,5
2022-11-28,11,Sugar,Daryaganj,41.97,43.36,0,0,0,3,1
2025-10-14,10,Milk,Ghazipur,59.46,64.06,0,0,0,0,2
2023-01-12,1,Potato,Keshopur,22.79,24.92,0,0,0,2,4
2025-04-11,4,Tomato,Daryaganj,36.71,40.82,0,0,0,4,1
2022-12-27,12,Potato,Ghazipur,22.68,23.17,0,0,0,2,2
2021-05-17,5,Sugar,INA Market,45.83,47.9,0,0,0,3,3
2023-03-18,3,Onion,Ghazipur,35.2,86.28,0,0,1,1,2
2021-05-09,5,Tomato,Okhla,40.64,50.88,1,0,0,4,5
2024-08-31,8,Potato,Keshopur,22.98,60.26,0,0,1,2,4
2024-07-15,7,Milk,Keshopur,72.17,77.26,0,0,0,0,4
2021-03-24,3,Milk,Azadpur,70.36,169.52,0,0,1,0,0
2024-03-31,3,Potato,Rohini,25.76,27.2,0,0,0,2,6
2021-09-24,9,Potato,Keshopur,25.77,29.11,0,0,0,2,4
2023-05-07,5,Onion,Ghazipur,32.37,36.32,0,0,0,1,2
2022-11-08,11,Tomato,INA Market,36.66,47.3,0,1,0,4,3
2025-05-09,5,Onion,Rohini,36.02,37.52,0,0,0,1,6
2021-02-17,2,Onion,Okhla,32.41,34.52,0,0,0,1,5
2024-02-08,2,Sugar,Ghazipur,44.24,48.48,0,0,0,3,2
2021-06-16,6,Potato,Ghazipur,23.6,26.46,0,0,0,2,2
2025-07-30,7,Sugar,Daryaganj,42.15,56.0,1,1,0,3,1
2022-01-09,1,Milk,Azadpur,69.44,79.2,0,0,0,0,0
2023-08-04,8,Sugar,Keshopur,41.96,43.37,0,0,0,3,4
2021-07-25,7,Sugar,Daryaganj,39.69,43.92,0,0,0,3,1
2022-01-21,1,Tomato,Rohini,43.45,47.85,0,0,0,4,6
2022-04-30,4,Milk,INA Market,72.25,191.22,0,0,1,0,3
2022-06-30,6,Potato,Daryaganj,27.14,29.75,0,0,0,2,1
2023-07-15,7,Onion,Rohini,36.26,99.13,0,0,1,1,6
2024-05-19,5,Milk,Okhla,71.53,95.78,1,0,0,0,5
2022-03-14,3,Onion,Rohini,37.03,39.2,0,0,0,1,6
2024-10-05,10,Onion,Okhla,72.47,72.97,0,0,0,1,5
2024-07-03,7,Onion,Okhla,32.23,35.42,0,0,0,1,5
2023-09-14,9,Tomato,Keshopur,98.13,101.34,0,0,0,4,4
2023-07-10,7,Onion,Daryaganj,35.91,101.86,0,0,1,1,1
2024-03-20,3,Tomato,Azadpur,39.33,40.89,0,0,0,4,0
2022-03-16,3,Milk,Azadpur,67.74,68.35,0,0,0,0,0
2024-06-22,6,Milk,INA Market,61.46,67.9,0,0,0,0,3
2022-11-28,11,Tomato,Ghazipur,41.64,53.43,0,1,0,4,2
2025-09-26,9,Sugar,Ghazipur,45.55,48.34,0,0,0,3,2
2021-05-01,5,Sugar,Okhla,39.76,98.14,0,0,1,3,5
2024-08-17,8,Potato,INA Market,23.38,41.2,1,0,1,2,3
2021-04-30,4,Onion,Daryaganj,32.64,35.03,0,0,0,1,1
2025-08-08,8,Onion,Azadpur,37.03,39.93,0,0,0,1,0
2021-11-30,11,Milk,Keshopur,70.88,76.36,0,0,0,0,4
2025-01-07,1,Tomato,Rohini,42.93,44.83,0,0,0,4,6
2024-02-27,2,Sugar,Daryaganj,41.0,99.31,1,1,1,3,1
2023-09-23,9,Onion,Keshopur,33.37,74.17,0,0,1,1,4
2021-08-20,8,Tomato,Daryaganj,98.47,105.75,0,0,0,4,1
2023-11-04,11,Milk,Rohini,67.94,94.81,0,1,0,0,6
2021-12-19,12,Onion,Rohini,37.64,42.43,0,0,0,1,6
2025-10-21,10,Sugar,Okhla,42.3,52.01,0,1,0,3,5
2025-07-11,7,Milk,Rohini,70.58,75.64,0,0,0,0,6
2022-12-12,12,Potato,Keshopur,25.35,25.51,0,0,0,2,4
2022-02-21,2,Tomato,Keshopur,39.66,40.42,0,0,0,4,4
2025-04-06,4,Potato,Azadpur,26.61,30.34,0,0,0,2,0
2021-04-14,4,Onion,Daryaganj,35.14,36.57,0,0,0,1,1
2024-07-07,7,Tomato,INA Market,99.02,111.42,0,0,0,4,3
2023-01-20,1,Tomato,INA Market,41.93,47.0,0,0,0,4,3
2021-02-28,2,Milk,Okhla,72.23,72.72,0,0,0,0,5
2023-09-01,9,Potato,INA Market,22.72,34.71,0,0,1,2,3
2024-08-18,8,Tomato,Ghazipur,106.79,110.77,0,0,0,4,2
2024-03-21,3,Sugar,Rohini,45.09,50.11,0,0,0,3,6
2022-05-13,5,Onion,Azadpur,35.44,37.25,0,0,0,1,0
2021-05-21,5,Sugar,Okhla,45.36,50.85,0,0,0,3,5
2024-05-10,5,Onion,Daryaganj,32.3,94.73,0,0,1,1,1
2024-12-11,12,Sugar,Azadpur,46.25,47.1,1,0,0,3,0
2023-03-16,3,Tomato,Okhla,42.13,54.06,0,1,0,4,5
2022-08-02,8,Milk,Daryaganj,62.0,131.55,0,0,1,0,1
2021-08-04,8,Potato,INA Market,22.69,25.42,0,0,0,2,3
2023-01-09,1,Milk,Keshopur,63.19,181.48,0,0,1,0,4
2021-04-05,4,Milk,INA Market,63.09,78.65,0,1,0,0,3
2025-10-08,10,Tomato,Rohini,36.24,40.88,0,0,0,4,6
2022-05-24,5,Tomato,INA Market,43.53,55.96,1,0,0,4,3
2023-09-17,9,Onion,Rohini,36.63,38.77,1,0,0,1,6
2025-02-13,2,Tomato,Keshopur,36.48,74.95,0,0,1,4,4
2021-10-25,10,Onion,Keshopur,64.57,138.07,1,0,1,1,4
2025-07-10,7,Milk,Azadpur,71.88,73.62,0,0,0,0,0
2023-04-09,4,Onion,Azadpur,32.78,35.2,0,0,0,1,0
2022-06-03,6,Sugar,INA Market,42.94,58.64,1,0,0,3,3
2024-03-24,3,Potato,Rohini,23.77,26.98,0,0,0,2,6
2025-02-08,2,Sugar,Daryaganj,44.88,46.75,0,0,0,3,1
2025-05-31,5,Onion,Azadpur,38.09,41.95,0,0,0,1,0
2025-12-25,12,Tomato,Okhla,39.24,42.59,0,0,0,4,5
2022-01-29,1,Potato,Azadpur,24.21,33.01,0,1,0,2,0
2024-06-11,6,Onion,Daryaganj,38.27,40.86,0,0,0,1,1
2024-12-12,12,Milk,Rohini,66.17,149.36,0,0,1,0,6
2025-09-26,9,Tomato,Ghazipur,93.2,102.57,0,0,0,4,2
2024-07-12,7,Onion,Rohini,37.33,40.82,0,0,0,1,6
2022-06-14,6,Sugar,INA Market,41.23,43.22,0,0,0,3,3
2024-07-28,7,Onion,Rohini,36.87,39.05,0,0,0,1,6
2023-12-07,12,Onion,Okhla,34.51,53.04,0,0,1,1,5
2021-01-07,1,Potato,Rohini,24.53,24.91,0,0,0,2,6
2025-06-22,6,Milk,Rohini,71.12,83.19,1,0,0,0,6
2024-08-13,8,Sugar,Ghazipur,39.78,52.32,1,0,0,3,2
2025-04-11,4,Sugar,INA Market,41.93,46.62,0,0,0,3,3
2024-03-03,3,Onion,Okhla,37.76,42.25,0,0,0,1,5
2025-03-30,3,Sugar,Daryaganj,41.25,69.98,0,0,1,3,1
2022-11-27,11,Tomato,INA Market,38.32,40.74,1,0,0,4,3
2022-12-23,12,Potato,Keshopur,26.66,29.85,0,0,0,2,4
2021-04-28,4,Tomato,Azadpur,43.23,46.75,0,0,0,4,0
2024-08-23,8,Onion,Rohini,32.85,32.88,0,0,0,1,6
2024-09-01,9,Tomato,Keshopur,97.86,281.94,0,0,1,4,4
2023-10-02,10,Potato,Azadpur,25.1,26.52,0,0,0,2,0
2024-12-20,12,Onion,Okhla,37.26,41.33,0,0,0,1,5
2022-04-19,4,Onion,INA Market,37.99,43.17,0,0,0,1,3
2025-01-11,1,Sugar,Keshopur,48.32,51.48,0,0,0,3,4
2023-07-22,7,Potato,Okhla,25.54,47.4,0,0,1,2,5
2022-09-24,9,Onion,Keshopur,31.53,32.66,0,0,0,1,4
2024-01-31,1,Onion,Keshopur,33.62,37.7,0,0,0,1,4
2021-04-20,4,Potato,Ghazipur,25.15,25.55,0,0,0,2,2
2021-03-22,3,Potato,Ghazipur,27.1,48.41,0,0,1,2,2
2021-04-06,4,Milk,Ghazipur,60.22,77.56,1,0,0,0,2
2022-09-15,9,Milk,INA Market,61.56,65.44,0,0,0,0,3
2025-10-07,10,Milk,INA Market,63.35,69.79,0,0,0,0,3
2025-10-09,10,Potato,Daryaganj,27.25,77.33,0,0,1,2,1
2022-02-26,2,Sugar,Rohini,44.65,50.46,0,0,0,3,6
2023-07-21,7,Tomato,Daryaganj,99.53,113.77,0,0,0,4,1
2022-07-01,7,Potato,Daryaganj,24.15,65.97,0,0,1,2,1
2021-03-20,3,Onion,Azadpur,36.84,39.55,0,0,0,1,0
2023-09-14,9,Potato,Daryaganj,27.2,31.6,1,0,0,2,1
2021-12-11,12,Tomato,Okhla,39.59,40.11,0,0,0,4,5
2022-09-25,9,Sugar,Daryaganj,44.86,49.56,1,0,0,3,1
2023-04-03,4,Sugar,Rohini,46.43,49.51,0,0,0,3,6
2021-07-21,7,Sugar,Rohini,39.82,40.7,0,0,0,3,6
2021-03-20,3,Tomato,Rohini,43.2,56.58,1,0,0,4,6
2021-01-21,1,Sugar,Keshopur,44.82,46.56,0,0,0,3,4
2021-09-08,9,Sugar,Ghazipur,45.11,53.82,1,0,0,3,2
2024-04-05,4,Tomato,Rohini,39.29,44.75,1,0,0,4,6
2025-10-09,10,Sugar,Ghazipur,41.87,44.64,0,0,0,3,2
2021-09-13,9,Sugar,Keshopur,41.62,41.66,0,0,0,3,4
2025-09-07,9,Sugar,INA Market,45.3,47.43,0,0,0,3,3
2025-07-12,7,Milk,Keshopur,72.4,77.98,0,0,0,0,4
2025-01-16,1,Sugar,Azadpur,41.74,47.13,0,1,0,3,0
2025-03-24,3,Potato,Keshopur,24.66,26.23,0,0,0,2,4
2025-01-28,1,Tomato,INA Market,36.28,40.07,0,0,0,4,3
2021-12-14,12,Potato,Daryaganj,23.87,24.86,0,0,0,2,1
2022-01-22,1,Potato,Daryaganj,22.71,23.31,0,0,0,2,1
2021-02-09,2,Milk,Azadpur,59.99,67.65,0,0,0,0,0
2022-01-04,1,Sugar,Ghazipur,39.67,40.17,0,0,0,3,2
2021-01-14,1,Potato,Azadpur,22.92,22.98,0,0,0,2,0
2022-04-29,4,Milk,Okhla,70.86,79.56,0,0,0,0,5
2021-01-29,1,Milk,Azadpur,60.19,63.18,0,0,0,0,0
2024-04-19,4,Tomato,Okhla,39.81,42.99,0,0,0,4,5
2023-11-08,11,Sugar,Ghazipur,43.41,49.71,0,0,0,3,2
2023-02-17,2,Onion,Rohini,32.14,34.09,0,0,0,1,6
2023-10-30,10,Sugar,INA Market,47.89,102.91,0,0,1,3,3
2022-05-02,5,Milk,INA Market,67.64,70.17,0,0,0,0,3
2023-03-08,3,Tomato,Keshopur,43.35,67.92,0,0,1,4,4
2022-05-27,5,Onion,INA Market,37.04,39.4,0,0,0,1,3
2022-07-19,7,Tomato,Okhla,99.2,113.64,0,0,0,4,5
2024-05-06,5,Sugar,Azadpur,46.49,108.21,0,0,1,3,0
2021-02-27,2,Tomato,Azadpur,39.03,53.09,0,1,0,4,0
2023-07-13,7,Milk,Okhla,59.51,66.95,0,0,0,0,5
2023-07-21,7,Onion,Ghazipur,32.05,34.95,0,0,0,1,2
2025-04-21,4,Potato,INA Market,24.86,27.02,0,0,0,2,3
2024-06-14,6,Sugar,INA Market,44.32,50.1,0,0,0,3,3
2021-04-06,4,Onion,Okhla,36.31,38.3,0,0,0,1,5
2022-06-16,6,Milk,Azadpur,67.82,78.35,0,1,0,0,0
2025-06-15,6,Milk,Daryaganj,64.61,68.93,0,1,0,0,1
2025-07-25,7,Tomato,INA Market,101.26,107.12,0,0,0,4,3
2024-06-15,6,Tomato,INA Market,36.98,40.72,0,0,0,4,3
2025-07-30,7,Tomato,INA Market,103.5,275.96,1,0,1,4,3
2025-08-31,8,Milk,Okhla,70.35,82.43,1,0,0,0,5
2021-03-05,3,Sugar,Keshopur,48.25,52.71,1,1,0,3,4
2021-06-25,6,Onion,Keshopur,33.38,37.56,0,0,0,1,4
2021-01-01,1,Tomato,Rohini,39.55,44.08,0,0,0,4,6
2021-06-10,6,Milk,Azadpur,68.74,184.69,0,0,1,0,0
2022-08-13,8,Sugar,INA Market,39.93,46.46,1,0,0,3,3
2023-06-17,6,Potato,Azadpur,24.44,24.65,0,0,0,2,0
2023-08-20,8,Potato,Ghazipur,23.73,54.6,0,0,1,2,2
2022-01-06,1,Tomato,Azadpur,37.26,37.95,0,0,0,4,0
2025-04-14,4,Sugar,INA Market,40.41,43.62,0,0,0,3,3
2024-04-11,4,Tomato,Rohini,37.0,39.96,0,0,0,4,6
2023-01-20,1,Potato,Ghazipur,23.7,25.94,0,0,0,2,2
2025-06-18,6,Milk,Keshopur,71.83,208.58,0,0,1,0,4
2023-04-02,4,Sugar,Ghazipur,45.25,49.74,0,0,0,3,2
2023-02-04,2,Sugar,Ghazipur,43.24,115.2,1,0,1,3,2
2023-05-15,5,Onion,INA Market,32.71,40.49,1,0,0,1,3
2021-08-03,8,Sugar,Daryaganj,42.76,43.72,0,0,0,3,1
2023-12-13,12,Sugar,Okhla,43.09,47.52,0,0,0,3,5
2023-07-14,7,Tomato,INA Market,95.63,250.34,0,0,1,4,3
2025-01-31,1,Tomato,Azadpur,36.26,41.22,0,0,0,4,0
2023-06-17,6,Sugar,Azadpur,39.63,41.6,0,0,0,3,0
2025-09-12,9,Potato,Okhla,25.71,27.38,0,0,0,2,5
2021-02-27,2,Milk,Ghazipur,66.96,85.99,1,0,0,0,2
2021-07-25,7,Milk,Daryaganj,59.55,82.15,0,1,0,0,1
2022-11-26,11,Sugar,Azadpur,41.53,45.24,0,0,0,3,0
2023-10-22,10,Milk,Daryaganj,69.5,142.51,0,0,1,0,1
2024-12-05,12,Sugar,Keshopur,40.62,44.23,0,0,0,3,4
2021-02-16,2,Sugar,Keshopur,45.45,47.51,0,0,0,3,4
2021-09-13,9,Potato,Daryaganj,24.16,27.3,0,0,0,2,1
2022-11-26,11,Sugar,INA Market,41.06,42.77,0,0,0,3,3
2024-08-08,8,Tomato,INA Market,93.88,95.33,0,0,0,4,3
2024-07-09,7,Milk,Okhla,64.27,164.32,0,0,1,0,5
2024-12-20,12,Potato,INA Market,22.67,24.0,0,0,0,2,3
2022-01-19,1,Sugar,Daryaganj,46.93,51.78,0,0,0,3,1
2023-12-17,12,Onion,Azadpur,32.61,36.55,0,0,0,1,0
2025-04-24,4,Sugar,Okhla,46.37,47.52,0,0,0,3,5
2021-01-12,1,Tomato,Rohini,42.47,42.48,0,0,0,4,6
2021-12-02,12,Tomato,Ghazipur,36.29,39.76,0,0,0,4,2
2022-09-27,9,Milk,Azadpur,59.41,66.25,0,0,0,0,0
2021-01-27,1,Sugar,Ghazipur,46.16,48.23,0,0,0,3,2
2025-08-04,8,Tomato,INA Market,107.13,116.28,0,0,0,4,3
2023-06-22,6,Potato,Rohini,23.65,24.3,0,0,0,2,6
2022-07-15,7,Sugar,Ghazipur,44.02,48.78,0,0,0,3,2
2023-01-06,1,Potato,Daryaganj,22.84,26.62,1,0,0,2,1
2025-10-08,10,Onion,INA Market,69.93,76.27,0,0,0,1,3
2023-07-09,7,Onion,Daryaganj,35.07,38.58,0,0,0,1,1
2022-03-10,3,Potato,INA Market,24.1,25.33,0,0,0,2,3
2021-08-18,8,Sugar,Daryaganj,41.26,41.69,0,0,0,3,1
2023-04-11,4,Tomato,Ghazipur,40.43,45.97,0,0,0,4,2
2022-07-13,7,Potato,Daryaganj,23.85,24.68,0,0,0,2,1
2021-07-28,7,Potato,Rohini,22.73,64.11,0,0,1,2,6
2024-04-02,4,Potato,Keshopur,24.62,27.81,0,0,0,2,4
2023-03-29,3,Tomato,Daryaganj,37.41,41.98,0,0,0,4,1
2024-11-06,11,Potato,Okhla,24.81,28.59,1,0,0,2,5
2024-12-09,12,Tomato,Okhla,39.07,43.23,0,0,0,4,5
2024-09-11,9,Onion,Azadpur,34.67,39.83,0,0,0,1,0
2024-03-14,3,Sugar,Okhla,44.54,58.06,1,0,0,3,5
2022-09-09,9,Milk,Azadpur,68.81,70.48,0,0,0,0,0
2023-10-11,10,Milk,Rohini,70.53,72.26,0,0,0,0,6
2023-05-08,5,Milk,Keshopur,68.8,75.18,0,0,0,0,4
2022-03-27,3,Milk,Azadpur,68.22,76.27,0,0,0,0,0
2021-11-27,11,Tomato,Ghazipur,40.59,41.45,0,0,0,4,2
2021-11-10,11,Milk,Azadpur,72.18,75.2,0,0,0,0,0
2024-05-08,5,Sugar,Keshopur,43.32,44.58,0,0,0,3,4
2022-07-05,7,Sugar,Rohini,43.28,47.48,0,0,0,3,6
2025-11-12,11,Tomato,Daryaganj,40.22,40.79,0,0,0,4,1
2025-08-29,8,Onion,Okhla,37.67,42.3,0,0,0,1,5
2025-12-12,12,Sugar,INA Market,48.39,50.3,0,0,0,3,3
2023-08-30,8,Sugar,INA Market,47.22,51.95,0,0,0,3,3
2021-08-28,8,Onion,Azadpur,35.57,40.37,0,0,0,1,0
2024-08-17,8,Potato,Rohini,26.01,29.77,0,0,0,2,6
2023-05-12,5,Potato,Azadpur,26.91,34.37,0,1,0,2,0
2024-04-29,4,Onion,INA Market,36.81,41.23,0,0,0,1,3
2025-12-04,12,Tomato,Azadpur,42.95,48.08,0,0,0,4,0
2025-09-19,9,Potato,Ghazipur,27.42,31.47,0,0,0,2,2
2025-03-14,3,Milk,INA Market,71.86,73.59,0,0,0,0,3
2022-06-17,6,Potato,INA Market,23.1,26.02,0,0,0,2,3
2021-01-03,1,Onion,Okhla,33.91,37.46,0,0,0,1,5
2023-05-01,5,Onion,Keshopur,36.69,94.24,0,0,1,1,4
2024-07-18,7,Sugar,Rohini,46.98,52.36,0,0,0,3,6
2025-03-06,3,Potato,Azadpur,23.57,23.85,0,0,0,2,0
2022-12-13,12,Tomato,INA Market,39.82,40.76,0,0,0,4,3
2023-04-01,4,Onion,Ghazipur,36.92,39.94,0,0,0,1,2
2021-03-14,3,Sugar,Ghazipur,45.09,61.4,0,1,0,3,2
2022-05-11,5,Onion,Azadpur,34.83,62.22,0,1,1,1,0
2021-08-03,8,Onion,Ghazipur,34.89,37.73,0,0,0,1,2
2022-10-31,10,Potato,Azadpur,26.28,30.19,0,0,0,2,0
2025-11-23,11,Sugar,Keshopur,40.02,42.9,0,0,0,3,4
2021-11-22,11,Potato,Rohini,23.81,27.06,0,0,0,2,6
2024-05-19,5,Sugar,Ghazipur,46.31,48.08,0,0,0,3,2
2023-05-17,5,Potato,Azadpur,26.9,63.34,0,0,1,2,0
2025-12-23,12,Sugar,Okhla,44.87,47.69,0,0,0,3,5
2023-07-18,7,Sugar,Daryaganj,42.74,46.45,0,0,0,3,1
2024-02-18,2,Onion,Keshopur,37.68,42.08,0,0,0,1,4
2023-04-03,4,Onion,Azadpur,32.06,43.54,1,0,0,1,0
2025-09-10,9,Tomato,Okhla,98.31,108.4,0,0,0,4,5
2025-05-08,5,Onion,Keshopur,31.91,33.41,0,0,0,1,4
2021-11-10,11,Sugar,Okhla,40.22,43.05,0,0,0,3,5
2024-12-20,12,Potato,Daryaganj,26.69,28.3,0,0,0,2,1
2024-09-01,9,Potato,Ghazipur,23.64,24.93,0,0,0,2,2
2021-12-31,12,Sugar,Ghazipur,43.94,60.19,0,1,0,3,2
2021-06-01,6,Sugar,Keshopur,43.68,49.19,0,0,0,3,4
2024-01-23,1,Sugar,Rohini,43.35,49.23,0,0,0,3,6
2022-04-30,4,Onion,Okhla,38.13,48.7,1,0,0,1,5
2024-10-05,10,Milk,Okhla,69.3,93.94,1,0,0,0,5
2022-01-18,1,Onion,INA Market,34.54,36.14,0,0,0,1,3
2025-09-02,9,Potato,Ghazipur,26.18,27.82,0,0,0,2,2
2021-07-17,7,Sugar,Ghazipur,47.52,72.6,0,0,1,3,2
2022-08-26,8,Milk,Daryaganj,69.29,75.87,0,0,0,0,1
2021-07-09,7,Sugar,Rohini,41.62,45.09,0,0,0,3,6
2025-07-19,7,Potato,INA Market,23.5,25.86,0,0,0,2,3
2022-11-26,11,Sugar,Ghazipur,41.42,44.64,0,0,0,3,2
2024-04-29,4,Tomato,Keshopur,42.15,50.67,1,0,0,4,4
2021-05-07,5,Potato,Azadpur,27.25,31.19,0,0,0,2,0
2025-05-08,5,Tomato,Azadpur,39.59,50.26,1,1,0,4,0
2022-09-11,9,Milk,INA Market,63.83,67.64,0,0,0,0,3
2025-12-05,12,Tomato,Okhla,42.49,43.53,0,0,0,4,5
2024-11-03,11,Tomato,Ghazipur,36.89,41.08,0,0,0,4,2
2025-01-20,1,Onion,Ghazipur,37.27,41.95,1,0,0,1,2
2024-01-10,1,Potato,Keshopur,26.54,29.32,0,0,0,2,4
2023-07-01,7,Sugar,Azadpur,43.67,49.22,0,0,0,3,0
2021-09-22,9,Onion,Daryaganj,36.38,41.55,0,0,0,1,1
2021-01-26,1,Sugar,Rohini,40.63,46.06,0,0,0,3,6
2025-05-18,5,Onion,INA Market,37.19,37.58,0,0,0,1,3
2022-08-12,8,Onion,INA Market,31.64,35.11,0,0,0,1,3
2021-09-02,9,Potato,INA Market,27.28,29.65,0,1,0,2,3
2025-04-23,4,Potato,Keshopur,24.25,25.82,0,0,0,2,4
2025-10-08,10,Onion,INA Market,70.83,166.61,0,0,1,1,3
2021-07-11,7,Milk,Okhla,71.27,77.04,0,0,0,0,5
2021-03-25,3,Sugar,Rohini,42.06,89.56,0,0,1,3,6
2023-04-24,4,Milk,Daryaganj,62.71,67.32,0,0,0,0,1
2022-02-17,2,Sugar,Okhla,40.21,44.55,0,0,0,3,5
2024-09-18,9,Tomato,Ghazipur,99.9,111.29,0,0,0,4,2
2024-10-21,10,Onion,Daryaganj,71.38,71.67,0,0,0,1,1
2023-01-17,1,Potato,Rohini,23.92,26.63,1,0,0,2,6
2025-01-25,1,Potato,Azadpur,23.07,25.96,0,0,0,2,0
2025-04-18,4,Tomato,INA Market,37.58,39.39,0,0,0,4,3
2022-09-27,9,Potato,Daryaganj,26.14,47.76,0,1,1,2,1
2024-06-05,6,Tomato,Rohini,43.29,45.58,0,0,0,4,6
2023-11-24,11,Tomato,INA Market,38.81,43.17,0,0,0,4,3
2023-02-05,2,Onion,Azadpur,37.3,37.94,0,0,0,1,0
2025-11-17,11,Milk,Rohini,63.32,126.66,0,0,1,0,6
2024-12-31,12,Milk,Ghazipur,59.88,102.99,0,0,1,0,2
2025-10-26,10,Onion,Daryaganj,75.99,76.33,0,0,0,1,1
2023-10-13,10,Sugar,Daryaganj,43.09,45.39,0,0,0,3,1
2025-12-18,12,Onion,Okhla,33.96,38.89,0,0,0,1,5
2022-03-15,3,Tomato,Daryaganj,37.79,42.63,0,0,0,4,1
2022-09-09,9,Potato,INA Market,22.52,34.6,1,0,1,2,3
2025-05-12,5,Onion,Okhla,33.41,44.73,1,0,0,1,5
2025-03-31,3,Onion,Keshopur,35.43,47.39,0,1,0,1,4
2024-02-21,2,Tomato,Azadpur,39.48,44.29,0,0,0,4,0
2022-03-23,3,Sugar,Rohini,42.95,47.57,0,0,0,3,6
2024-02-05,2,Milk,Rohini,72.52,82.71,0,0,0,0,6
2024-11-30,11,Potato,Azadpur,25.25,34.89,0,1,0,2,0
2021-05-24,5,Sugar,Keshopur,40.1,42.42,0,0,0,3,4
2021-03-04,3,Potato,Rohini,26.48,28.3,1,0,0,2,6
2022-06-21,6,Sugar,Ghazipur,41.3,45.6,0,0,0,3,2
2021-05-03,5,Potato,Keshopur,23.67,31.93,1,1,0,2,4
2024-04-19,4,Sugar,Okhla,46.8,47.72,0,0,0,3,5
2022-09-18,9,Potato,Daryaganj,23.61,23.7,0,0,0,2,1
2022-09-25,9,Tomato,Rohini,96.1,99.72,0,0,0,4,6
2021-06-06,6,Onion,Rohini,32.28,36.89,0,0,0,1,6
2023-06-24,6,Onion,INA Market,35.5,40.89,1,0,0,1,3
2021-09-12,9,Potato,Daryaganj,25.0,25.92,0,0,0,2,1
2024-05-05,5,Sugar,Okhla,40.8,40.99,0,0,0,3,5
2021-02-15,2,Potato,Azadpur,27.43,28.33,0,0,0,2,0
2022-04-21,4,Milk,Rohini,72.58,81.04,0,0,0,0,6
2024-02-28,2,Potato,Keshopur,23.03,23.88,0,0,0,2,4
2023-07-16,7,Potato,Rohini,27.42,30.26,0,0,0,2,6
2025-02-13,2,Tomato,Ghazipur,36.41,39.18,1,1,0,4,2
2022-01-05,1,Potato,INA Market,22.65,22.78,0,0,0,2,3
